X,Y,Z,formation
552301.8105,7820194.961,-8802.049805,Apoints
552439.3105,7820326.348,-8816.719727,Apoints
548964.3105,7820495.281,-8956.339844,Apoints
550976.8105,7819800.789,-8814.580078,Apoints
551226.8105,7819425.391,-8813.799805,Apoints
550276.8105,7818730.898,-8823.959961,Apoints
550389.3105,7818862.289,-8806.320313,Apoints
551301.8105,7819369.078,-8816.25,Apoints
549176.8105,7820758.059,-8965.480469,Apoints
551264.3105,7817980.098,-8788.080078,Apoints
549314.3105,7819782.02,-8929.209961,Apoints
552389.3105,7818956.141,-8815.849609,Apoints
549064.3105,7820607.898,-8969.969727,Apoints
549851.8105,7818730.898,-8829.919922,Apoints
550076.8105,7818317.957,-8860.509766,Apoints
550701.8105,7820870.68,-8886.219727,Apoints
549814.3105,7818280.418,-8860.530273,Apoints
552389.3105,7820044.801,-8809.55957,Apoints
551451.8105,7819800.789,-8831.5,Apoints
551189.3105,7820664.211,-8868.089844,Apoints
552389.3105,7818862.289,-8817.320313,Apoints
549164.3105,7821659.02,-8955.339844,Apoints
551351.8105,7820851.91,-8882.240234,Apoints
549401.8105,7818561.969,-8873.05957,Apoints
551964.3105,7820664.211,-8839.25,Apoints
552289.3105,7817736.09,-8786.070313,Apoints
552226.8105,7820288.809,-8788.30957,Apoints
552201.8105,7817154.219,-8743.950195,Apoints
551376.8105,7818543.199,-8787.469727,Apoints
548976.8105,7820438.969,-8950.610352,Apoints
549314.3105,7819706.938,-8927.360352,Apoints
550764.3105,7819294,-8788.490234,Apoints
549176.8105,7821114.691,-8963.69043,Apoints
550114.3105,7816722.508,-8829.429688,Apoints
552176.8105,7821321.16,-8862.19043,Apoints
550389.3105,7821321.16,-8916,Apoints
549264.3105,7819387.852,-8920.320313,Apoints
549601.8105,7821734.102,-8972.330078,Apoints
552414.3105,7820551.59,-8828.910156,Apoints
551051.8105,7819481.699,-8810.070313,Apoints
549189.3105,7819049.988,-8911.629883,Apoints
549926.8105,7819106.301,-8844.570313,Apoints
550376.8105,7821565.168,-8938.980469,Apoints
552151.8105,7818956.141,-8812.230469,Apoints
550114.3105,7820833.141,-8897.30957,Apoints
549051.8105,7820532.82,-8966.719727,Apoints
550526.8105,7816666.199,-8839.360352,Apoints
552439.3105,7819500.469,-8816.769531,Apoints
550501.8105,7818712.129,-8808.120117,Apoints
550526.8105,7819294,-8767.910156,Apoints
551414.3105,7818956.141,-8806.900391,Apoints
550576.8086,7818956.141,-8798.269531,Apoints
551076.8105,7819669.398,-8817.719727,Apoints
551539.3105,7818374.27,-8796.540039,Apoints
551989.3105,7818317.957,-8799.450195,Apoints
549101.8105,7819444.16,-8929.959961,Apoints
550251.8105,7820007.258,-8805.629883,Apoints
549314.3105,7820701.75,-8961.480469,Apoints
549164.3105,7818505.66,-8903.25,Apoints
551964.3105,7817548.387,-8786.740234,Apoints
551876.8105,7818486.891,-8796.879883,Apoints
552301.8105,7820851.91,-8838.25,Apoints
551514.3105,7820664.211,-8862.990234,Apoints
552264.3105,7820926.988,-8846.160156,Apoints
548939.3105,7818974.91,-8923.900391,Apoints
552439.3105,7818637.047,-8822.570313,Apoints
549039.3105,7819669.398,-8936.910156,Apoints
552414.3105,7818599.508,-8821.05957,Apoints
552276.8105,7818317.957,-8814.089844,Apoints
552164.3105,7818186.57,-8811.360352,Apoints
551926.8105,7818561.969,-8800.509766,Apoints
551026.8105,7818618.281,-8814.400391,Apoints
549501.8105,7819237.688,-8901.700195,Apoints
550926.8105,7818956.141,-8807.400391,Apoints
552289.3105,7820307.578,-8801.009766,Apoints
552276.8105,7821809.18,-8833.370117,Apoints
549476.8105,7820044.801,-8926.230469,Apoints
550264.3105,7819631.859,-8820.019531,Apoints
551414.3105,7820514.051,-8863.19043,Apoints
549551.8105,7816703.738,-8832.679688,Apoints
551076.8105,7820176.188,-8824.790039,Apoints
552214.3105,7819125.07,-8812.990234,Apoints
550526.8105,7817811.168,-8831.30957,Apoints
549714.3105,7819932.18,-8892.860352,Apoints
549389.3105,7818486.891,-8877.910156,Apoints
550576.8086,7817435.77,-8827.30957,Apoints
550864.3105,7817792.398,-8812.519531,Apoints
549014.3105,7817266.84,-8849.849609,Apoints
548964.3105,7819894.641,-8942.769531,Apoints
548939.3105,7816816.359,-8878.099609,Apoints
550589.3105,7819594.32,-8796.519531,Apoints
549201.8105,7820288.809,-8935.530273,Apoints
549201.8105,7821339.93,-8958.160156,Apoints
549001.8105,7820720.52,-8963.150391,Apoints
551764.3105,7820457.738,-8825.959961,Apoints
551251.8105,7818561.969,-8799.19043,Apoints
552101.8105,7821752.867,-8842.290039,Apoints
551876.8105,7821358.699,-8878.69043,Apoints
548989.3105,7816853.898,-8873.639648,Apoints
551239.3105,7821415.008,-8903.870117,Apoints
549089.3105,7820645.438,-8970.25,Apoints
549339.3105,7820532.82,-8955.009766,Apoints
550076.8105,7818167.797,-8866.780273,Apoints
549176.8105,7819763.25,-8937.860352,Apoints
550064.3105,7821020.84,-8924.540039,Apoints
551889.3105,7819613.09,-8819.209961,Apoints
551576.8105,7820457.738,-8848.879883,Apoints
551589.3105,7819425.391,-8823.030273,Apoints
552264.3105,7818862.289,-8813.780273,Apoints
549489.3105,7821827.949,-8978.839844,Apoints
551151.8105,7819800.789,-8829.259766,Apoints
552339.3105,7820363.887,-8807.009766,Apoints
550176.8105,7819913.41,-8811.480469,Apoints
549226.8105,7819162.609,-8918.5,Apoints
551926.8105,7820945.758,-8858.299805,Apoints
551676.8105,7817548.387,-8797.919922,Apoints
550214.3105,7819706.938,-8823.879883,Apoints
551689.3105,7818824.75,-8797.19043,Apoints
551576.8105,7821264.848,-8901.879883,Apoints
550901.8105,7821246.078,-8913.580078,Apoints
552114.3105,7820232.5,-8767.900391,Apoints
552051.8105,7819500.469,-8808.709961,Apoints
548889.3105,7819444.16,-8944.110352,Apoints
548914.3105,7818505.66,-8923.599609,Apoints
552051.8105,7817304.379,-8773.660156,Apoints
548901.8105,7817154.219,-8869.490234,Apoints
549614.3105,7818468.117,-8851.679688,Apoints
552101.8105,7820682.98,-8835,Apoints
551539.3105,7818468.117,-8797.839844,Apoints
548889.3105,7819369.078,-8946.259766,Apoints
550576.8086,7821659.02,-8934.709961,Apoints
549214.3105,7821152.23,-8963.80957,Apoints
548914.3105,7821565.168,-8965.490234,Apoints
551451.8105,7821396.238,-8895.019531,Apoints
550126.8105,7817266.84,-8829.490234,Apoints
549964.3105,7820682.98,-8890.219727,Apoints
549289.3105,7820119.879,-8931.769531,Apoints
549801.8105,7816741.277,-8833.469727,Apoints
550089.3105,7820664.211,-8878.820313,Apoints
551976.8105,7820007.258,-8784.25,Apoints
551464.3105,7820401.43,-8852.179688,Apoints
550389.3105,7819425.391,-8802.780273,Apoints
551051.8105,7817341.918,-8783.44043,Apoints
550114.3105,7817341.918,-8831.589844,Apoints
550014.3105,7817210.527,-8827.360352,Apoints
548976.8105,7816910.207,-8865.44043,Apoints
550851.8105,7817942.559,-8806.450195,Apoints
552176.8105,7819894.641,-8782.230469,Apoints
549164.3105,7819988.488,-8938.330078,Apoints
551101.8105,7817604.699,-8787.459961,Apoints
549176.8105,7819782.02,-8938.120117,Apoints
551626.8105,7819613.09,-8826.349609,Apoints
548964.3105,7819819.559,-8940.480469,Apoints
549251.8105,7819688.168,-8930.339844,Apoints
549039.3105,7819462.93,-8934.389648,Apoints
548989.3105,7819369.078,-8940.860352,Apoints
548964.3105,7819857.098,-8941.419922,Apoints
549176.8105,7819744.48,-8937.419922,Apoints
548964.3105,7819932.18,-8943.509766,Apoints
551251.8105,7820138.648,-8837.120117,Apoints
550714.3105,7817229.301,-8805.94043,Apoints
549076.8105,7820795.598,-8961.919922,Apoints
550151.8105,7819500.469,-8817.160156,Apoints
550889.3105,7817266.84,-8799.730469,Apoints
550914.3105,7817341.918,-8793.339844,Apoints
549501.8105,7818167.797,-8874.969727,Apoints
550476.8105,7819838.328,-8787.599609,Apoints
548901.8105,7817248.07,-8869.19043,Apoints
550814.3105,7817154.219,-8806.889648,Apoints
549439.3105,7819406.617,-8908.549805,Apoints
551689.3105,7821433.781,-8897.709961,Apoints
549326.8105,7821546.398,-8962.110352,Apoints
548901.8105,7821020.84,-8973.759766,Apoints
550501.8105,7818149.027,-8836.980469,Apoints
552276.8105,7820138.648,-8798.629883,Apoints
550414.3105,7818449.348,-8837.330078,Apoints
550939.3105,7817604.699,-8803.509766,Apoints
548939.3105,7819462.93,-8940.110352,Apoints
549101.8105,7820682.98,-8968.219727,Apoints
551139.3105,7818787.207,-8820.910156,Apoints
550114.3105,7816778.816,-8829.790039,Apoints
551651.8105,7816722.508,-8783.120117,Apoints
550501.8105,7821677.789,-8939.679688,Apoints
548901.8105,7820607.898,-8959.719727,Apoints
551239.3105,7818805.98,-8816.549805,Apoints
549201.8105,7820607.898,-8963.570313,Apoints
551914.3105,7821640.25,-8864.580078,Apoints
551889.3105,7817811.168,-8793.980469,Apoints
550276.8105,7821077.148,-8904.959961,Apoints
550501.8105,7816985.289,-8828.660156,Apoints
550801.8105,7819444.16,-8801.509766,Apoints
550939.3105,7817548.387,-8797.980469,Apoints
551626.8105,7817116.68,-8790.240234,Apoints
551039.3105,7819200.148,-8804.870117,Apoints
549989.3105,7816853.898,-8834.860352,Apoints
550339.3105,7821171,-8910.280273,Apoints
549989.3105,7819838.328,-8837.950195,Apoints
548889.3105,7819969.719,-8941.660156,Apoints
549239.3105,7820194.961,-8932.290039,Apoints
549189.3105,7821264.848,-8963.070313,Apoints
549826.8105,7820814.371,-8927.25,Apoints
551764.3105,7820851.91,-8861.69043,Apoints
552339.3105,7819181.379,-8817.070313,Apoints
551601.8105,7819932.18,-8832.570313,Apoints
549826.8105,7820945.758,-8942.650391,Apoints
549514.3105,7818824.75,-8862.269531,Apoints
549014.3105,7819969.719,-8942.80957,Apoints
549726.8105,7818167.797,-8868.919922,Apoints
549339.3105,7820345.121,-8937.589844,Apoints
552289.3105,7817116.68,-8727.889648,Apoints
549639.3105,7819538.008,-8891.780273,Apoints
552151.8105,7820720.52,-8837.280273,Apoints
552414.3105,7819763.25,-8804.080078,Apoints
552339.3105,7819725.711,-8807.94043,Apoints
550889.3105,7817623.469,-8809.509766,Apoints
550576.8086,7817923.789,-8829.080078,Apoints
549414.3105,7821246.078,-8955.709961,Apoints
549926.8105,7819857.098,-8852.459961,Apoints
551701.8105,7819462.93,-8822.919922,Apoints
549664.3105,7818505.66,-8847.730469,Apoints
549276.8105,7821527.629,-8958.629883,Apoints
548901.8105,7817060.367,-8868.980469,Apoints
551751.8105,7819125.07,-8810.620117,Apoints
551139.3105,7820101.109,-8834.330078,Apoints
551026.8105,7820495.281,-8829.94043,Apoints
550801.8105,7819688.168,-8810.269531,Apoints
551164.3105,7819932.18,-8830.780273,Apoints
548989.3105,7817154.219,-8856.469727,Apoints
550801.8105,7820457.738,-8793.139648,Apoints
548939.3105,7819387.852,-8943.219727,Apoints
552014.3105,7819744.48,-8803.570313,Apoints
549214.3105,7819969.719,-8936.530273,Apoints
550989.3105,7817473.309,-8785.139648,Apoints
550939.3105,7817492.078,-8791.80957,Apoints
550351.8105,7818956.141,-8793.129883,Apoints
552089.3105,7818637.047,-8810.80957,Apoints
551051.8105,7817623.469,-8790.070313,Apoints
552289.3105,7817905.02,-8796.040039,Apoints
551676.8105,7819594.32,-8825.719727,Apoints
549989.3105,7820326.348,-8849.650391,Apoints
549251.8105,7820270.039,-8933.19043,Apoints
552064.3105,7819763.25,-8801.049805,Apoints
548964.3105,7819800.789,-8940.429688,Apoints
548964.3105,7819875.867,-8942.110352,Apoints
548989.3105,7819444.16,-8938.19043,Apoints
549001.8105,7821077.148,-8970.379883,Apoints
549039.3105,7819387.852,-8937.290039,Apoints
549576.8105,7817961.328,-8869.099609,Apoints
548926.8105,7821208.539,-8965.570313,Apoints
550864.3105,7819125.07,-8780.69043,Apoints
549176.8105,7819725.711,-8936.780273,Apoints
550126.8105,7820758.059,-8887.110352,Apoints
551264.3105,7817923.789,-8787.230469,Apoints
549801.8105,7819294,-8849.44043,Apoints
551864.3105,7821752.867,-8853.30957,Apoints
550926.8105,7819838.328,-8813.080078,Apoints
549564.3105,7817229.301,-8801.339844,Apoints
549364.3105,7820176.188,-8929.570313,Apoints
551176.8105,7821227.309,-8903.540039,Apoints
549301.8105,7820607.898,-8957.469727,Apoints
550589.3105,7818881.059,-8808.820313,Apoints
551589.3105,7818805.98,-8793.05957,Apoints
550326.8105,7819556.777,-8811.639648,Apoints
549314.3105,7820288.809,-8932.580078,Apoints
549114.3105,7821527.629,-8953.139648,Apoints
549226.8105,7821095.918,-8961.259766,Apoints
549176.8105,7821433.781,-8953.870117,Apoints
549789.3105,7820607.898,-8916.30957,Apoints
551464.3105,7821095.918,-8893.099609,Apoints
549201.8105,7819669.398,-8932.709961,Apoints
550364.3105,7816760.051,-8832.610352,Apoints
551339.3105,7817980.098,-8787.25,Apoints
550464.3105,7820945.758,-8864.919922,Apoints
552139.3105,7821659.02,-8846.820313,Apoints
552326.8105,7821433.781,-8858.719727,Apoints
549889.3105,7818130.258,-8867.469727,Apoints
552426.8105,7820457.738,-8823.679688,Apoints
549951.8105,7817210.527,-8829.160156,Apoints
549114.3105,7819988.488,-8938.280273,Apoints
551851.8105,7819425.391,-8817.120117,Apoints
549001.8105,7819125.07,-8929.879883,Apoints
550751.8105,7819218.918,-8770.959961,Apoints
552326.8105,7818468.117,-8822.070313,Apoints
548951.8105,7819237.688,-8942.040039,Apoints
551276.8105,7817848.711,-8790.049805,Apoints
550126.8105,7818130.258,-8863.679688,Apoints
550989.3105,7819444.16,-8805.849609,Apoints
551926.8105,7821321.16,-8875.730469,Apoints
551726.8105,7817905.02,-8798.410156,Apoints
551239.3105,7820739.289,-8874.719727,Apoints
550576.8086,7818242.879,-8828.759766,Apoints
549114.3105,7820889.449,-8963.370117,Apoints
549276.8105,7820964.531,-8964.040039,Apoints
548964.3105,7819913.41,-8943.280273,Apoints
549926.8105,7819725.711,-8849.629883,Apoints
552376.8105,7821321.16,-8857.790039,Apoints
549864.3105,7816816.359,-8837.290039,Apoints
549226.8105,7818167.797,-8888.339844,Apoints
548901.8105,7817097.91,-8870.860352,Apoints
549001.8105,7820251.27,-8950.290039,Apoints
550239.3105,7817060.367,-8815.780273,Apoints
549726.8105,7820814.371,-8940.30957,Apoints
549364.3105,7820720.52,-8960.94043,Apoints
550951.8105,7821227.309,-8909.099609,Apoints
550939.3105,7816966.52,-8812.160156,Apoints
550339.3105,7817923.789,-8847.05957,Apoints
549264.3105,7819594.32,-8927.669922,Apoints
551026.8105,7817829.938,-8804.700195,Apoints
549814.3105,7816666.199,-8836.5,Apoints
548964.3105,7819838.328,-8940.820313,Apoints
550501.8105,7819425.391,-8772.030273,Apoints
550151.8105,7819125.07,-8826.700195,Apoints
551814.3105,7821433.781,-8888.099609,Apoints
550401.8105,7821020.84,-8885.030273,Apoints
549601.8105,7821133.457,-8961.950195,Apoints
551989.3105,7818561.969,-8805.19043,Apoints
549389.3105,7821565.168,-8964.820313,Apoints
550989.3105,7820476.508,-8821.339844,Apoints
549401.8105,7820870.68,-8965.030273,Apoints
548889.3105,7819669.398,-8939.669922,Apoints
549101.8105,7819838.328,-8939.959961,Apoints
549051.8105,7819613.09,-8932.929688,Apoints
549364.3105,7820795.598,-8966.900391,Apoints
549176.8105,7821039.609,-8960.19043,Apoints
549476.8105,7819613.09,-8917.5,Apoints
551101.8105,7817548.387,-8783.849609,Apoints
550726.8105,7817961.328,-8813.070313,Apoints
549664.3105,7819387.852,-8882.480469,Apoints
549289.3105,7821095.918,-8961.69043,Apoints
549426.8105,7821095.918,-8955.709961,Apoints
551639.3105,7817980.098,-8789.669922,Apoints
552064.3105,7819838.328,-8793.929688,Apoints
549414.3105,7819538.008,-8916.820313,Apoints
550164.3105,7820664.211,-8871.230469,Apoints
549076.8105,7820138.648,-8938.519531,Apoints
549889.3105,7817135.449,-8825.360352,Apoints
550451.8105,7817154.219,-8816.330078,Apoints
549476.8105,7820288.809,-8924.700195,Apoints
549651.8105,7820213.73,-8904.69043,Apoints
550626.8105,7819350.309,-8775.209961,Apoints
550426.8105,7819200.148,-8782.639648,Apoints
550089.3105,7819782.02,-8823.200195,Apoints
549964.3105,7819631.859,-8838.950195,Apoints
549289.3105,7816703.738,-8835.330078,Apoints
549376.8105,7821171,-8956.860352,Apoints
551751.8105,7819031.219,-8808.19043,Apoints
551214.3105,7817792.398,-8789.730469,Apoints
550589.3105,7817360.688,-8823.259766,Apoints
551164.3105,7817154.219,-8793.860352,Apoints
549876.8105,7821020.84,-8942.209961,Apoints
550539.3105,7820870.68,-8867.070313,Apoints
552276.8105,7820382.66,-8801.349609,Apoints
550626.8105,7821020.84,-8896.719727,Apoints
550814.3105,7817754.859,-8816.179688,Apoints
550951.8105,7817961.328,-8803.259766,Apoints
549189.3105,7819894.641,-8937.040039,Apoints
549526.8105,7819538.008,-8905.110352,Apoints
550389.3105,7819838.328,-8780.849609,Apoints
550689.3105,7817886.25,-8819.660156,Apoints
548889.3105,7820814.371,-8966.5,Apoints
551026.8105,7817773.629,-8801.80957,Apoints
549026.8105,7820870.68,-8964.019531,Apoints
551576.8105,7819106.301,-8814.929688,Apoints
550801.8105,7817285.609,-8802.629883,Apoints
550751.8105,7817172.988,-8806.80957,Apoints
549776.8105,7820964.531,-8948.94043,Apoints
548989.3105,7820007.258,-8942.5,Apoints
550489.3105,7821208.539,-8900.490234,Apoints
551001.8105,7817698.547,-8800.370117,Apoints
550901.8105,7817135.449,-8803.019531,Apoints
550826.8105,7817679.777,-8812.509766,Apoints
550326.8105,7819631.859,-8809.05957,Apoints
549451.8105,7820607.898,-8950.790039,Apoints
550576.8086,7821171,-8905.870117,Apoints
548889.3105,7819519.238,-8934.820313,Apoints
550114.3105,7820983.297,-8919.44043,Apoints
550814.3105,7817398.227,-8801.389648,Apoints
550901.8105,7820514.051,-8810.589844,Apoints
549339.3105,7820401.43,-8943.200195,Apoints
549651.8105,7819519.238,-8889.209961,Apoints
549839.3105,7817154.219,-8827.620117,Apoints
549151.8105,7819894.641,-8938.849609,Apoints
549564.3105,7819462.93,-8896.709961,Apoints
551026.8105,7820194.961,-8818.740234,Apoints
550189.3105,7820307.578,-8804.269531,Apoints
549214.3105,7820945.758,-8964.089844,Apoints
550814.3105,7820420.199,-8784.75,Apoints
550914.3105,7818862.289,-8811.519531,Apoints
551314.3105,7820101.109,-8838.089844,Apoints
549039.3105,7821358.699,-8961.990234,Apoints
552126.8105,7820551.59,-8811.30957,Apoints
550889.3105,7817417,-8792.919922,Apoints
550139.3105,7819350.309,-8816.200195,Apoints
550751.8105,7819350.309,-8794.269531,Apoints
549101.8105,7820101.109,-8936.620117,Apoints
550139.3105,7820607.898,-8865.049805,Apoints
551151.8105,7817698.547,-8789.94043,Apoints
551851.8105,7819106.301,-8815.150391,Apoints
549339.3105,7819406.617,-8915.599609,Apoints
551326.8105,7817623.469,-8796.69043,Apoints
548889.3105,7820870.68,-8969.05957,Apoints
549914.3105,7816684.969,-8833.230469,Apoints
551976.8105,7818899.828,-8813.080078,Apoints
552276.8105,7820795.598,-8836.740234,Apoints
550201.8105,7817304.379,-8827.570313,Apoints
550939.3105,7817417,-8788.429688,Apoints
550201.8105,7820138.648,-8799.820313,Apoints
549001.8105,7820157.418,-8946.379883,Apoints
550964.3105,7818862.289,-8813.44043,Apoints
549001.8105,7819763.25,-8940.209961,Apoints
549376.8105,7821114.691,-8957.570313,Apoints
551626.8105,7819106.301,-8813.169922,Apoints
549101.8105,7819894.641,-8939.839844,Apoints
549339.3105,7821171,-8959.150391,Apoints
550901.8105,7820476.508,-8804.820313,Apoints
550464.3105,7816666.199,-8834.860352,Apoints
550889.3105,7817679.777,-8808.790039,Apoints
549151.8105,7819838.328,-8939.230469,Apoints
549401.8105,7820607.898,-8951.620117,Apoints
549301.8105,7820776.828,-8968.509766,Apoints
549364.3105,7819538.008,-8919.700195,Apoints
549401.8105,7821715.328,-8972.950195,Apoints
550326.8105,7819425.391,-8814.94043,Apoints
549864.3105,7816684.969,-8835.370117,Apoints
548976.8105,7820063.57,-8941.919922,Apoints
549014.3105,7816928.98,-8862.129883,Apoints
552239.3105,7819913.41,-8785.94043,Apoints
550864.3105,7819369.078,-8804.469727,Apoints
550976.8105,7820420.199,-8814.160156,Apoints
549801.8105,7821020.84,-8948.910156,Apoints
550051.8105,7817079.141,-8820.230469,Apoints
550101.8105,7816666.199,-8828.94043,Apoints
549089.3105,7820232.5,-8943.480469,Apoints
550376.8105,7819350.309,-8806.360352,Apoints
549464.3105,7819462.93,-8905.429688,Apoints
549151.8105,7816853.898,-8855.830078,Apoints
551701.8105,7818956.141,-8802.360352,Apoints
550789.3105,7817961.328,-8808.679688,Apoints
550064.3105,7817229.301,-8827.700195,Apoints
551001.8105,7817323.148,-8787.349609,Apoints
551576.8105,7819669.398,-8828.129883,Apoints
549564.3105,7819594.32,-8904.650391,Apoints
549951.8105,7819556.777,-8840.759766,Apoints
550726.8105,7817923.789,-8815.570313,Apoints
550801.8105,7817248.07,-8803.740234,Apoints
548989.3105,7821377.469,-8960.540039,Apoints
551089.3105,7818787.207,-8821.530273,Apoints
549576.8105,7819538.008,-8898.980469,Apoints
551801.8105,7818805.98,-8797.919922,Apoints
550014.3105,7818242.879,-8865.110352,Apoints
550976.8105,7817754.859,-8805.459961,Apoints
552076.8105,7817998.871,-8790.570313,Apoints
551751.8105,7818899.828,-8803.879883,Apoints
551739.3105,7819538.008,-8824.080078,Apoints
548914.3105,7820101.109,-8945.169922,Apoints
552076.8105,7820551.59,-8815.240234,Apoints
551064.3105,7817548.387,-8783.610352,Apoints
549339.3105,7821095.918,-8960.549805,Apoints
548976.8105,7820870.68,-8966.290039,Apoints
549426.8105,7819631.859,-8921.55957,Apoints
549514.3105,7819387.852,-8901.269531,Apoints
551539.3105,7818787.207,-8793.009766,Apoints
550951.8105,7817698.547,-8805.679688,Apoints
548939.3105,7819519.238,-8934.160156,Apoints
550426.8105,7820476.508,-8804.469727,Apoints
549464.3105,7821696.559,-8972.099609,Apoints
552226.8105,7819200.148,-8816.5,Apoints
552026.8105,7819256.457,-8814.230469,Apoints
552214.3105,7820213.73,-8786.799805,Apoints
548914.3105,7820270.039,-8955.660156,Apoints
551401.8105,7821227.309,-8894.950195,Apoints
551801.8105,7819538.008,-8823.799805,Apoints
550376.8105,7819631.859,-8796.030273,Apoints
549114.3105,7820401.43,-8949.55957,Apoints
550264.3105,7819500.469,-8817.830078,Apoints
550614.3105,7821114.691,-8905.040039,Apoints
551214.3105,7819950.949,-8834.929688,Apoints
549226.8105,7821508.859,-8954.660156,Apoints
550689.3105,7819425.391,-8789.450195,Apoints
551364.3105,7820983.297,-8888.80957,Apoints
551489.3105,7819894.641,-8835.679688,Apoints
552276.8105,7819744.48,-8804.530273,Apoints
550689.3105,7819763.25,-8808.5,Apoints
549276.8105,7821189.77,-8961.400391,Apoints
549551.8105,7819369.078,-8896.459961,Apoints
549651.8105,7819782.02,-8897.900391,Apoints
549201.8105,7819838.328,-8936.450195,Apoints
550414.3105,7821133.457,-8896.009766,Apoints
549314.3105,7819538.008,-8921.660156,Apoints
551339.3105,7817154.219,-8788.129883,Apoints
551876.8105,7819200.148,-8815.120117,Apoints
549264.3105,7820776.828,-8968.950195,Apoints
551164.3105,7819575.551,-8817.830078,Apoints
549001.8105,7820119.879,-8943.599609,Apoints
549426.8105,7820363.887,-8936.820313,Apoints
549114.3105,7819650.629,-8934.44043,Apoints
551251.8105,7817079.141,-8791.589844,Apoints
550976.8105,7817172.988,-8797.299805,Apoints
550264.3105,7819838.328,-8810.860352,Apoints
550101.8105,7820251.27,-8813.009766,Apoints
549239.3105,7818224.109,-8888.830078,Apoints
550576.8086,7821095.918,-8899.360352,Apoints
549226.8105,7818805.98,-8895.549805,Apoints
551889.3105,7817191.758,-8780.730469,Apoints
549114.3105,7820945.758,-8962.099609,Apoints
549489.3105,7819988.488,-8921.780273,Apoints
549201.8105,7819594.32,-8929.410156,Apoints
551226.8105,7819631.859,-8823.769531,Apoints
549251.8105,7821339.93,-8951.730469,Apoints
550501.8105,7821039.609,-8882.269531,Apoints
551089.3105,7817848.711,-8798.19043,Apoints
550114.3105,7817304.379,-8831,Apoints
551551.8105,7819819.559,-8837.030273,Apoints
550801.8105,7819106.301,-8781.290039,Apoints
548901.8105,7816872.668,-8869.150391,Apoints
549001.8105,7821039.609,-8968.849609,Apoints
552101.8105,7817492.078,-8779.280273,Apoints
549351.8105,7820870.68,-8966.69043,Apoints
548926.8105,7819669.398,-8939.379883,Apoints
550326.8105,7819706.938,-8801.820313,Apoints
550726.8105,7819031.219,-8794.740234,Apoints
550826.8105,7817454.539,-8802.879883,Apoints
551439.3105,7820345.121,-8839.179688,Apoints
549414.3105,7820795.598,-8965.019531,Apoints
549214.3105,7821039.609,-8959.259766,Apoints
550039.3105,7816666.199,-8826.919922,Apoints
551226.8105,7819500.469,-8815.959961,Apoints
549001.8105,7819613.09,-8933.280273,Apoints
548989.3105,7820701.75,-8963.05957,Apoints
550501.8105,7821171,-8895.950195,Apoints
548926.8105,7820870.68,-8968.599609,Apoints
549701.8105,7819763.25,-8892.570313,Apoints
550064.3105,7820945.758,-8914.450195,Apoints
550501.8105,7821133.457,-8891.370117,Apoints
549126.8105,7818055.18,-8889.070313,Apoints
549789.3105,7819369.078,-8856.769531,Apoints
552401.8105,7819819.559,-8800.900391,Apoints
551901.8105,7817379.461,-8782.339844,Apoints
549339.3105,7819369.078,-8915.769531,Apoints
550189.3105,7820288.809,-8805.139648,Apoints
548989.3105,7820814.371,-8963.400391,Apoints
550476.8105,7820270.039,-8784.19043,Apoints
549176.8105,7820964.531,-8962.25,Apoints
548926.8105,7820795.598,-8965.200195,Apoints
549601.8105,7819369.078,-8890.959961,Apoints
550626.8105,7821171,-8912,Apoints
549114.3105,7819125.07,-8924.339844,Apoints
551689.3105,7817998.871,-8787.230469,Apoints
550739.3105,7817886.25,-8816.44043,Apoints
550551.8105,7820983.297,-8883.389648,Apoints
551689.3105,7819049.988,-8806.379883,Apoints
552114.3105,7819838.328,-8790.339844,Apoints
551589.3105,7820664.211,-8856.969727,Apoints
552439.3105,7819838.328,-8807.900391,Apoints
551976.8105,7819331.539,-8815.790039,Apoints
549439.3105,7821471.32,-8967.19043,Apoints
549239.3105,7819894.641,-8933.099609,Apoints
549051.8105,7819763.25,-8939.700195,Apoints
550326.8105,7816666.199,-8830.719727,Apoints
551064.3105,7817154.219,-8796.69043,Apoints
551964.3105,7819462.93,-8811.820313,Apoints
549464.3105,7819538.008,-8912.589844,Apoints
549564.3105,7818899.828,-8860.44043,Apoints
551589.3105,7818486.891,-8795.349609,Apoints
549789.3105,7818224.109,-8864.910156,Apoints
552414.3105,7820495.281,-8825.599609,Apoints
549939.3105,7821734.102,-8968.730469,Apoints
552139.3105,7817923.789,-8792.5,Apoints
550626.8105,7819819.559,-8802.799805,Apoints
550514.3105,7817097.91,-8816.400391,Apoints
550801.8105,7819575.551,-8806.259766,Apoints
549301.8105,7819237.688,-8912.219727,Apoints
548889.3105,7817004.059,-8862.799805,Apoints
549614.3105,7820007.258,-8912.290039,Apoints
552214.3105,7820776.828,-8839.599609,Apoints
550214.3105,7819575.551,-8822.980469,Apoints
549989.3105,7821640.25,-8969.280273,Apoints
550539.3105,7820607.898,-8816.410156,Apoints
550764.3105,7817548.387,-8816.379883,Apoints
549064.3105,7817923.789,-8879.990234,Apoints
549001.8105,7817886.25,-8881.740234,Apoints
550814.3105,7816666.199,-8827.839844,Apoints
551351.8105,7817398.227,-8787.80957,Apoints
550264.3105,7820157.418,-8801,Apoints
551476.8105,7820063.57,-8822.639648,Apoints
